,0,1
1003,0.0749629,0.9250371
1004,0.21137825,0.7886218
1005,0.0954253,0.9045747
1006,0.17978388,0.8202161
1007,0.0718226,0.92817736
1008,0.15252842,0.8474716
1009,0.045416478,0.9545835
1010,0.0628437,0.9371563
1011,0.07182663,0.92817336
1012,0.5591097,0.44089034
1013,0.55911195,0.44088802
1014,0.029212702,0.9707873
1015,0.23608539,0.76391464
1016,0.07496526,0.9250347
1017,0.09371429,0.90628576
1018,0.10857627,0.8914237
1019,0.090701245,0.9092987
1020,0.13294515,0.8670548
1021,0.048160832,0.95183915
1022,0.17152175,0.8284782
1023,0.22713302,0.772867
1024,0.28730354,0.71269643
1025,0.09511092,0.9048891
1026,0.33711323,0.66288674
1027,0.16935761,0.8306424
1028,0.17976534,0.82023466
1029,0.3870441,0.6129559
1030,0.09489512,0.9051049
1031,0.32082257,0.6791774
1032,0.12862138,0.87137866
1033,0.20665349,0.7933465
1034,0.018957464,0.9810425
1035,0.058264405,0.9417356
1036,0.11221491,0.88778514
1037,0.43945503,0.56054497
1038,0.42760944,0.57239056
1039,0.56021667,0.4397833
1040,0.18426089,0.81573915
1041,0.016652526,0.9833475
1042,0.06714315,0.93285686
1043,0.47541052,0.5245894
1044,0.14406297,0.85593706
1045,0.05307348,0.94692653
1046,0.06651453,0.9334855
1047,0.27417493,0.7258251
1048,0.18219571,0.8178043
1049,0.029370667,0.9706294
1050,0.014174456,0.9858255
1051,0.63044226,0.36955774
1052,0.116160624,0.88383937
1053,0.13869403,0.861306
1054,0.12515998,0.87484
1055,0.17824422,0.82175577
1056,0.306499,0.693501
1057,0.51322204,0.48677793
1058,0.11560393,0.8843961
1059,0.18305086,0.8169492
1060,0.5501405,0.4498595
1061,0.18586764,0.81413233
1062,0.45997116,0.5400288
1063,0.06861236,0.93138766
1064,0.028579107,0.9714209
1065,0.3256561,0.6743439
1066,0.38699138,0.6130086
1067,0.14078838,0.85921156
1068,0.232172,0.767828
1069,0.106962375,0.8930376
1070,0.13269201,0.86730796
1071,0.09372115,0.9062789
1072,0.6503491,0.3496509
1073,0.38735563,0.6126443
1074,0.3838653,0.6161347
1075,0.3254694,0.67453057
1076,0.10397324,0.8960268
1077,0.1192717,0.88072836
1078,0.09418126,0.90581876
1079,0.16364613,0.8363539
1080,0.11382254,0.8861774
1081,0.62498915,0.3750109
1082,0.17977588,0.82022417
1083,0.12085515,0.8791448
1084,0.120855324,0.8791447
1085,0.07095017,0.9290498
1086,0.07792006,0.9220799
1087,0.060387194,0.93961287
1088,0.06634125,0.9336587
1089,0.048243616,0.9517564
1090,0.6187771,0.3812229
1091,0.113808565,0.88619137
1092,0.46239293,0.5376071
1093,0.028224768,0.9717753
1094,0.098141916,0.9018581
1095,0.038920812,0.96107924
1096,0.11381529,0.88618475
1097,0.038920768,0.96107924
1098,0.053860776,0.9461393
1099,0.0867281,0.9132719
1100,0.09345173,0.9065482
1101,0.17975411,0.8202459
1102,0.06634925,0.93365073
1103,0.16714828,0.8328517
1104,0.48537478,0.5146252
1105,0.16886514,0.8311348
1106,0.21839333,0.7816067
1107,0.23167798,0.768322
1108,0.21955965,0.78044033
1109,0.03240628,0.9675937
1110,0.26073205,0.73926795
1111,0.29121602,0.708784
1112,0.49077323,0.50922674
1113,0.4847482,0.51525176
1114,0.11675349,0.8832465
1115,0.11675272,0.88324726
1116,0.123017035,0.876983
1117,0.1399016,0.86009836
1118,0.114729315,0.88527066
1119,0.09542389,0.90457606
1120,0.05689383,0.9431062
1121,0.3212298,0.6787702
1122,0.22834162,0.77165836
1123,0.16740233,0.8325977
1124,0.09187897,0.908121
1125,0.29003423,0.7099658
1126,0.18004952,0.81995046
1127,0.3211813,0.6788187
1128,0.45995522,0.54004484
1129,0.32117996,0.6788201
1130,0.114943966,0.885056
1131,0.17974828,0.82025176
1132,0.15801822,0.84198177
1133,0.16742556,0.8325744
1134,0.11488181,0.8851181
1135,0.29121915,0.7087809
1136,0.2912192,0.7087808
1137,0.115951434,0.8840486
1138,0.09868425,0.90131575
1139,0.082597606,0.9174024
1140,0.08259908,0.91740096
1141,0.18335046,0.81664956
1142,0.03882402,0.96117604
1143,0.09855539,0.90144455
1144,0.094158895,0.9058411
1145,0.32633764,0.67366236
1146,0.20681949,0.7931805
1147,0.14994448,0.8500555
1148,0.5497776,0.45022234
1149,0.19023879,0.8097612
1150,0.4639555,0.53604454
1151,0.11987652,0.88012344
1152,0.4445436,0.5554564
1153,0.21605858,0.7839414
1154,0.12208551,0.8779145
1155,0.14366128,0.85633874
1156,0.11678544,0.8832146
1157,0.12347065,0.8765293
1158,0.095681906,0.90431803
1159,0.16845559,0.8315444
1160,0.09567644,0.9043235
1161,0.048469022,0.951531
1162,0.114798814,0.88520116
1163,0.042822648,0.9571774
1164,0.32291976,0.6770803
1165,0.14825818,0.85174185
1166,0.37067467,0.62932533
1167,0.33798483,0.6620152
1168,0.20391755,0.79608244
1169,0.4601697,0.5398303
1170,0.12928139,0.87071866
1171,0.21606828,0.78393173
1172,0.44005114,0.55994886
1173,0.2055298,0.7944702
1174,0.067364104,0.93263584
1175,0.034230884,0.9657692
1176,0.42403162,0.5759683
1177,0.1459762,0.8540238
1178,0.07680834,0.92319167
1179,0.3083917,0.69160825
1180,0.014344524,0.9856554
1181,0.13306266,0.86693734
1182,0.084628925,0.91537106
1183,0.15801448,0.84198546
1184,0.07685469,0.92314535
1185,0.16727686,0.83272314
1186,0.0770371,0.92296296
1187,0.20948501,0.79051495
1188,0.4624131,0.53758687
1189,0.020687187,0.9793128
1190,0.16707064,0.8329294
1191,0.02943152,0.9705685
1192,0.49087095,0.50912905
1193,0.2066365,0.79336345
1194,0.02942505,0.9705749
1195,0.09567069,0.90432936
1196,0.09567046,0.90432954
1197,0.07690259,0.92309743
1198,0.4240498,0.5759502
1199,0.09372892,0.90627104
1200,0.5006349,0.49936512
1201,0.038902853,0.9610972
1202,0.33208245,0.66791755
1203,0.13180466,0.8681954
1204,0.429443,0.57055706
1205,0.37322247,0.6267776
1206,0.35616237,0.64383763
1207,0.55003387,0.44996616
1208,0.09416934,0.9058307
1209,0.6387795,0.36122048
1210,0.098057374,0.9019427
1211,0.09388518,0.9061148
1212,0.07706157,0.92293847
1213,0.47528386,0.5247161
1214,0.25458315,0.7454168
1215,0.49557394,0.5044261
1216,0.26253617,0.73746383
1217,0.12759732,0.87240267
1218,0.37323606,0.626764
1219,0.076815896,0.92318404
1220,0.093729,0.90627104
1221,0.5497776,0.45022243
1222,0.060213484,0.93978655
1223,0.35618076,0.6438192
1224,0.114805356,0.88519466
1225,0.028932521,0.9710675
1226,0.154399,0.845601
1227,0.041624576,0.9583754
1228,0.4994863,0.5005137
1229,0.21582207,0.78417796
1230,0.29242262,0.7075774
1231,0.102005295,0.89799476
1232,0.061795264,0.93820477
1233,0.4918199,0.5081801
1234,0.29633772,0.7036623
1235,0.3520058,0.64799416
1236,0.15037096,0.8496291
1237,0.05630459,0.9436955
1238,0.11679002,0.88320994
1239,0.46293667,0.5370633
1240,0.35623717,0.6437628
1241,0.038989417,0.96101063
1242,0.48474115,0.51525885
1243,0.03890985,0.96109015
1244,0.16707459,0.8329254
1245,0.075991295,0.92400867
1246,0.07599183,0.92400813
1247,0.4847424,0.5152576
1248,0.077030204,0.9229698
1249,0.49403113,0.50596887
1250,0.29310542,0.7068946
1251,0.35623693,0.6437631
1252,0.25904906,0.74095094
1253,0.04816037,0.95183957
1254,0.028533485,0.97146654
1255,0.54505736,0.4549427
1256,0.043964908,0.95603514
1257,0.02950968,0.97049034
1258,0.1208419,0.8791581
1259,0.19601691,0.80398303
1260,0.28641668,0.7135833
1261,0.17975314,0.8202469
1262,0.10509036,0.8949096
1263,0.031662323,0.9683377
1264,0.060447972,0.939552
1265,0.16366471,0.8363353
1266,0.035190176,0.9648098
1267,0.24068518,0.75931484
1268,0.549777,0.450223
1269,0.06627543,0.9337246
1270,0.29632637,0.70367366
1271,0.18300867,0.8169913
1272,0.19135983,0.8086401
1273,0.09417275,0.9058272
1274,0.10688072,0.89311934
1275,0.17045479,0.8295452
1276,0.24073392,0.759266
1277,0.63876915,0.3612308
1278,0.46961594,0.5303841
1279,0.16704465,0.8329553
1280,0.028967332,0.9710326
1281,0.16346422,0.8365358
1282,0.21607064,0.7839294
1283,0.17719932,0.8228007
1284,0.038914923,0.9610851
1285,0.095670916,0.90432906
1286,0.16898675,0.8310132
1287,0.311328,0.688672
1288,0.17507635,0.82492363
1289,0.20850646,0.79149354
1290,0.07178041,0.92821956
1291,0.6117659,0.38823405
1292,0.0985546,0.90144545
1293,0.33561328,0.66438675
1294,0.4951611,0.50483894
1295,0.12691382,0.87308615
1296,0.2147746,0.78522533
1297,0.3209349,0.6790651
1298,0.06342846,0.93657154
1299,0.08260976,0.9173902
1300,0.25092265,0.7490774
1301,0.09087521,0.9091248
1302,0.1830198,0.8169802
1303,0.038909968,0.96109
1304,0.09327491,0.9067251
1305,0.1626019,0.8373981
1306,0.11373357,0.8862664
1307,0.49098873,0.5090112
1308,0.07194422,0.92805576
1309,0.12211348,0.87788653
1310,0.59999865,0.40000135
1311,0.20663244,0.7933675
1312,0.07797092,0.92202914
1313,0.23085374,0.7691463
1314,0.16491923,0.83508074
1315,0.30859473,0.6914053
1316,0.08391311,0.9160869
1317,0.13259551,0.86740446
1318,0.026919253,0.97308075
1319,0.23265925,0.7673407
1320,0.11431168,0.8856883
1321,0.3320722,0.6679278
1322,0.54977757,0.4502225
1323,0.06589059,0.9341094
1324,0.08808879,0.9119112
1325,0.15483625,0.8451637
1326,0.21116628,0.78883374
1327,0.23667592,0.7633241
1328,0.24235874,0.75764126
1329,0.4847426,0.51525736
1330,0.050364126,0.9496359
1331,0.070267364,0.9297327
1332,0.19105986,0.8089401
1333,0.06455404,0.93544596
1334,0.2508942,0.7491058
1335,0.029155886,0.97084415
1336,0.03906599,0.96093404
1337,0.12657616,0.8734238
1338,0.086300835,0.91369915
1339,0.04816048,0.9518395
1340,0.29739454,0.7026054
1341,0.057241376,0.9427586
1342,0.2881783,0.7118217
1343,0.15543717,0.84456277
1344,0.23061238,0.76938766
1345,0.21573864,0.7842613
1346,0.54511595,0.45488405
1347,0.12087921,0.87912077
1348,0.091189,0.908811
1349,0.6303428,0.36965725
1350,0.061793208,0.9382068
1351,0.49406356,0.5059365
1352,0.4782449,0.5217551
1353,0.4573233,0.5426767
1354,0.13425614,0.8657439
1355,0.46239367,0.5376063
1356,0.65401316,0.3459869
1357,0.49085706,0.50914294
1358,0.12824191,0.87175804
1359,0.12824126,0.8717587
1360,0.060598735,0.93940127
1361,0.060598776,0.93940127
1362,0.4073292,0.5926708
1363,0.46109042,0.53890955
1364,0.07682948,0.92317057
1365,0.16082133,0.8391787
1366,0.60401416,0.39598578
1367,0.49086323,0.5091368
1368,0.029142827,0.9708572
1369,0.09617498,0.90382504
1370,0.21489263,0.7851074
1371,0.16465585,0.8353442
1372,0.06594291,0.9340571
1373,0.06434438,0.9356556
1374,0.3081313,0.6918687
1375,0.46239454,0.53760546
1376,0.14113702,0.85886294
1377,0.11480315,0.88519686
1378,0.46536532,0.53463465
1379,0.37071136,0.6292887
1380,0.16699402,0.833006
1381,0.09416965,0.9058304
1382,0.22925034,0.7707496
1383,0.089428775,0.9105712
1384,0.08159226,0.9184078
1385,0.17977606,0.8202239
1386,0.11482289,0.88517714
1387,0.0730859,0.9269141
1388,0.11055915,0.88944083
1389,0.49407622,0.5059238
1390,0.42393076,0.5760693
1391,0.14810142,0.8518986
1392,0.046132818,0.95386726
1393,0.42393994,0.57606
1394,0.4918246,0.50817543
1395,0.46021667,0.5397833
1396,0.14551139,0.8544886
1397,0.2907074,0.70929253
1398,0.61174506,0.38825494
1399,0.14514194,0.8548581
1400,0.14594418,0.8540558
1401,0.42836604,0.571634
1402,0.121956445,0.8780436
1403,0.46241322,0.53758675
1404,0.3320723,0.6679277
1405,0.6871181,0.3128819
1406,0.5602209,0.43977904
1407,0.47835118,0.5216488
1408,0.2509416,0.7490584
1409,0.4623958,0.5376042
1410,0.21467595,0.7853241
1411,0.54977727,0.4502228
1412,0.16357516,0.8364249
1413,0.09774628,0.9022537
1414,0.094898105,0.90510184
1415,0.106772885,0.89322716
1416,0.16233753,0.83766246
1417,0.29116327,0.70883673
1418,0.21599227,0.7840077
1419,0.08624074,0.9137593
1420,0.49552292,0.50447714
1421,0.27733064,0.72266936
1422,0.5057176,0.49428248
1423,0.49406797,0.50593203
1424,0.21600789,0.7839921
1425,0.107972704,0.8920273
1426,0.47815514,0.52184486
1427,0.21605255,0.78394747
1428,0.5497777,0.45022234
1429,0.0828968,0.9171032
1430,0.299916,0.700084
1431,0.03316536,0.9668346
1432,0.1407602,0.8592398
1433,0.36088407,0.6391159
1434,0.16738552,0.83261454
1435,0.0103351185,0.98966485
1436,0.2963078,0.7036922
1437,0.11478712,0.88521284
1438,0.5497769,0.45022315
1439,0.21596573,0.78403425
1440,0.49946505,0.50053495
1441,0.14295976,0.8570402
1442,0.060314327,0.9396857
1443,0.048311684,0.9516883
1444,0.12565987,0.8743401
1445,0.4599549,0.5400451
1446,0.3283291,0.6716709
1447,0.014333689,0.98566633
1448,0.15333012,0.8466699
1449,0.35200933,0.64799064
1450,0.04341861,0.9565814
1451,0.09612015,0.9038799
1452,0.04350149,0.95649856
1453,0.19949839,0.80050164
1454,0.10729937,0.8927007
1455,0.6387502,0.36124983
1456,0.6306388,0.36936128
1457,0.010325283,0.98967475
1458,0.11284695,0.8871531
1459,0.19479288,0.8052072
1460,0.45995432,0.5400457
1461,0.35279873,0.64720124
1462,0.28475252,0.71524745
1463,0.15569094,0.84430903
1464,0.059833284,0.94016665
1465,0.21467778,0.78532225
1466,0.17976594,0.8202341
1467,0.32423362,0.67576635
1468,0.075717464,0.92428255
1469,0.14285283,0.85714716
1470,0.02355114,0.9764489
1471,0.29794455,0.70205545
1472,0.026750566,0.97324944
1473,0.46009272,0.5399073
1474,0.029369483,0.97063047
1475,0.13260095,0.8673991
1476,0.16363117,0.83636886
1477,0.06443186,0.93556815
1478,0.21593155,0.78406847
1479,0.06444899,0.93555105
1480,0.38731462,0.6126854
1481,0.23535368,0.76464635
1482,0.074950404,0.9250496
1483,0.4623948,0.53760517
1484,0.22021276,0.77978724
1485,0.37062094,0.62937903
1486,0.11482649,0.8851735
1487,0.053552374,0.9464477
1488,0.16320083,0.8367992
1489,0.32126737,0.6787326
1490,0.034952175,0.96504784
1491,0.050393045,0.9496069
1492,0.077054136,0.92294586
1493,0.0956895,0.9043105
1494,0.3519977,0.6480023
1495,0.3519983,0.64800173
1496,0.10651625,0.89348376
1497,0.13191862,0.8680814
1498,0.20677389,0.7932261
1499,0.15332887,0.84667116
1500,0.24729715,0.75270283
1501,0.4783027,0.52169734
1502,0.6540129,0.34598705
1503,0.13275465,0.8672453
1504,0.048272148,0.9517278
1505,0.061068933,0.93893105
1506,0.28799736,0.71200264
1507,0.21668145,0.7833186
1508,0.08454904,0.915451
1509,0.17975347,0.8202465
1510,0.050170578,0.94982934
1511,0.6540154,0.34598458
1512,0.6198769,0.38012305
1513,0.23334272,0.76665723
1514,0.20780882,0.79219115
1515,0.26253122,0.7374687
1516,0.12070552,0.87929446
1517,0.021593591,0.9784064
1518,0.15563849,0.8443615
1519,0.20765355,0.7923464
1520,0.11679573,0.8832043
1521,0.11313848,0.88686144
1522,0.4940758,0.5059242
1523,0.4940756,0.5059244
1524,0.026714837,0.9732852
1525,0.023589408,0.97641057
1526,0.10721599,0.892784
1527,0.1947897,0.80521035
1528,0.46240452,0.53759545
1529,0.6424605,0.35753947
1530,0.68944395,0.310556
1531,0.034283612,0.9657163
1532,0.10618433,0.89381564
1533,0.14577502,0.854225
1534,0.123117946,0.8768821
1535,0.09388048,0.9061195
1536,0.42404914,0.57595086
1537,0.19431628,0.80568373
1538,0.35617563,0.6438244
1539,0.22759964,0.7724004
1540,0.16667213,0.83332783
1541,0.4602051,0.53979486
1542,0.21478882,0.78521115
1543,0.24225655,0.7577435
1544,0.098685056,0.9013149
1545,0.07703549,0.92296445
1546,0.15827456,0.84172547
1547,0.11679619,0.8832038
1548,0.21581718,0.7841828
1549,0.16374429,0.83625567
1550,0.4940605,0.5059395
1551,0.093727365,0.90627265
1552,0.65038013,0.34961984
1553,0.15563734,0.8443627
1554,0.5501681,0.44983193
1555,0.16736995,0.83263004
1556,0.17107373,0.82892627
1557,0.09187344,0.90812653
1558,0.1783949,0.82160515
1559,0.17839381,0.82160616
1560,0.12662666,0.8733734
1561,0.18218999,0.81781006
1562,0.4239482,0.5760518
1563,0.10149287,0.8985071
1564,0.16936082,0.8306391
1565,0.49406955,0.5059304
1566,0.48474833,0.5152517
1567,0.074286535,0.9257135
1568,0.37459752,0.6254025
1569,0.16361123,0.83638877
1570,0.094161995,0.905838
1571,0.07423312,0.9257669
1572,0.077037625,0.9229623
1573,0.077025935,0.9229741
1574,0.2509191,0.7490809
1575,0.1923041,0.80769587
1576,0.689446,0.310554
1577,0.545109,0.45489103
1578,0.17978142,0.82021856
1579,0.46019042,0.5398095
1580,0.46239796,0.53760207
1581,0.014419314,0.9855806
1582,0.094162546,0.9058374
1583,0.3838337,0.61616623
1584,0.17985024,0.8201497
1585,0.38383383,0.6161662
1586,0.32616302,0.67383695
1587,0.22837779,0.7716222
1588,0.5306416,0.46935838
1589,0.09098513,0.9090148
1590,0.17978404,0.820216
1591,0.09952105,0.90047896
1592,0.2091975,0.7908025
1593,0.08149298,0.91850704
1594,0.16935259,0.83064735
1595,0.15333594,0.8466641
1596,0.14594522,0.85405475
1597,0.216061,0.783939
1598,0.014787769,0.9852122
1599,0.13156441,0.8684356
1600,0.24072962,0.75927037
1601,0.15767606,0.84232396
1602,0.32126844,0.6787316
1603,0.38735333,0.61264664
1604,0.29242393,0.7075761
1605,0.40733713,0.5926629
1606,0.4602234,0.53977656
1607,0.094166495,0.9058335
1608,0.20919457,0.79080546
1609,0.18026698,0.8197331
1610,0.35134554,0.64865446
1611,0.24692656,0.75307345
1612,0.4907614,0.5092386
1613,0.16649169,0.8335084
1614,0.10213452,0.8978655
1615,0.029512154,0.9704879
1616,0.38733304,0.61266696
1617,0.13998511,0.8600149
1618,0.20663328,0.7933667
1619,0.29630065,0.7036993
1620,0.15445893,0.84554106
1621,0.38379773,0.6162023
1622,0.066349685,0.9336503
1623,0.52940714,0.4705928
1624,0.47834367,0.52165633
1625,0.16936007,0.83063996
1626,0.109403946,0.89059603
1627,0.34992945,0.65007055
1628,0.28626066,0.71373934
1629,0.4629123,0.53708774
1630,0.033167724,0.9668323
1631,0.46241388,0.53758615
1632,0.1674062,0.8325938
1633,0.1220054,0.8779946
1634,0.017826298,0.9821737
1635,0.07705042,0.9229496
1636,0.63256615,0.36743382
1637,0.071787685,0.9282123
1638,0.17974658,0.82025343
1639,0.36942992,0.63057005
1640,0.08931355,0.91068643
1641,0.0986784,0.9013216
1642,0.37070832,0.6292917
1643,0.08514918,0.9148508
1644,0.16073287,0.8392672
1645,0.46286407,0.53713596
1646,0.49452195,0.5054781
1647,0.21400139,0.78599864
1648,0.029248314,0.9707517
1649,0.19031793,0.80968213
1650,0.165001,0.834999
1651,0.1715472,0.82845277
1652,0.06524194,0.9347581
1653,0.4940653,0.50593466
1654,0.18869492,0.81130505
1655,0.5497773,0.4502227
1656,0.6305271,0.3694729
1657,0.20765685,0.79234314
1658,0.16362523,0.83637476
1659,0.16718704,0.832813
1660,0.4294416,0.57055837
1661,0.630344,0.36965603
1662,0.38380113,0.6161989
1663,0.46241203,0.537588
1664,0.124281265,0.8757188
1665,0.2286311,0.7713689
1666,0.28354982,0.71645015
1667,0.06521615,0.9347838
1668,0.17977867,0.82022136
1669,0.08592419,0.9140758
1670,0.55011696,0.44988304
1671,0.16370957,0.8362905
1672,0.24167229,0.75832766
1673,0.46010762,0.5398924
1674,0.22863314,0.7713669
1675,0.30756742,0.69243264
1676,0.18301833,0.81698173
1677,0.093725845,0.9062742
1678,0.46858516,0.5314148
1679,0.20699443,0.7930056
1680,0.16445719,0.8355428
1681,0.3732487,0.62675124
1682,0.6503783,0.34962165
1683,0.46241,0.53758997
1684,0.28854924,0.71145076
1685,0.19949985,0.8005001
1686,0.109520085,0.89048
1687,0.120877065,0.879123
1688,0.49944925,0.50055075
1689,0.16707197,0.832928
1690,0.35616654,0.64383346
1691,0.24064755,0.7593525
1692,0.16935328,0.8306467
1693,0.16935346,0.8306465
1694,0.07526661,0.9247334
1695,0.31866047,0.6813395
1696,0.16935909,0.830641
1697,0.4847427,0.51525736
1698,0.11398654,0.88601345
1699,0.10167223,0.89832777
1700,0.46018973,0.5398103
1701,0.16739197,0.832608
1702,0.48474023,0.5152598
1703,0.07712145,0.92287856
1704,0.68943805,0.3105619
1705,0.29561618,0.70438385
1706,0.494078,0.50592196
1707,0.54977745,0.45022252
1708,0.14104605,0.85895395
1709,0.15813264,0.8418674
1710,0.49472085,0.5052791
1711,0.21775745,0.78224254
1712,0.23741406,0.76258594
1713,0.16364112,0.8363589
1714,0.13820675,0.8617933
1715,0.116783045,0.8832169
1716,0.05194095,0.948059
1717,0.65402496,0.34597507
1718,0.35618317,0.6438168
1719,0.4847435,0.5152565
1720,0.026758041,0.973242
1721,0.054943502,0.9450565
1722,0.48474857,0.51525146
1723,0.49472758,0.50527245
1724,0.2199347,0.7800653
1725,0.12347616,0.8765238
1726,0.24065079,0.75934917
1727,0.2310599,0.7689401
1728,0.35641736,0.64358264
1729,0.11483303,0.885167
1730,0.38387117,0.61612886
1731,0.18467443,0.81532556
1732,0.13306604,0.86693394
1733,0.2625364,0.7374636
1734,0.10975824,0.89024174
1735,0.37073058,0.6292694
1736,0.25090608,0.74909395
1737,0.10554625,0.89445376
1738,0.040498536,0.9595015
1739,0.16673641,0.8332636
1740,0.56104356,0.43895647
1741,0.6249894,0.37501064
1742,0.257239,0.74276096
1743,0.25088707,0.7491129
1744,0.08694131,0.9130587
1745,0.3870439,0.6129561
1746,0.16366199,0.83633804
1747,0.080049574,0.91995037
1748,0.14190929,0.8580907
1749,0.42392907,0.57607096
1750,0.6894339,0.3105662
1751,0.11164549,0.8883545
1752,0.1783218,0.8216782
1753,0.04816081,0.95183915
1754,0.3832495,0.6167505
1755,0.48474717,0.51525277
1756,0.35188085,0.6481192
1757,0.0932418,0.90675825
1758,0.109896116,0.8901039
1759,0.023650955,0.976349
1760,0.4940285,0.50597143
1761,0.038866386,0.9611336
1762,0.49403036,0.50596964
1763,0.07472567,0.9252743
1764,0.12654184,0.87345815
1765,0.09191865,0.9080814
1766,0.12073995,0.87926006
1767,0.06044803,0.939552
1768,0.19949335,0.8005066
1769,0.11887169,0.8811284
1770,0.12355117,0.87644887
1771,0.24066734,0.75933266
1772,0.4545416,0.5454584
1773,0.1680656,0.83193445
1774,0.45454022,0.5454598
1775,0.07704987,0.92295015
1776,0.26254037,0.73745966
1777,0.30390632,0.6960937
1778,0.54977727,0.4502227
1779,0.11806918,0.88193077
1780,0.4623982,0.5376018
1781,0.21592833,0.7840717
1782,0.21592708,0.78407294
1783,0.3520035,0.6479964
1784,0.35200286,0.64799714
1785,0.12084072,0.8791593
1786,0.120877855,0.87912214
1787,0.16193485,0.83806515
1788,0.09909871,0.90090126
1789,0.5575935,0.44240648
1790,0.3519889,0.6480111
1791,0.6894403,0.31055966
1792,0.49472228,0.5052777
1793,0.10092497,0.899075
1794,0.077057846,0.9229421
1795,0.21930194,0.780698
1796,0.14007734,0.8599227
1797,0.071836405,0.9281636
1798,0.14067285,0.85932714
1799,0.32098058,0.6790194
1800,0.21595605,0.7840439
1801,0.08005009,0.9199499
1802,0.21601754,0.7839825
1803,0.46022582,0.5397742
1804,0.21596937,0.7840306
1805,0.33801267,0.6619873
1806,0.24068749,0.7593125
1807,0.29117882,0.7088212
1808,0.15247935,0.8475206
1809,0.11407289,0.8859271
1810,0.46289966,0.5371003
1811,0.12655991,0.87344015
1812,0.28737995,0.71262
1813,0.14681728,0.85318273
1814,0.54977703,0.450223
1815,0.16373806,0.8362619
1816,0.09371649,0.9062835
1817,0.010921858,0.9890781
1818,0.22763301,0.77236694
1819,0.16116604,0.8388339
1820,0.33801633,0.66198367
1821,0.20664781,0.7933522
1822,0.09106707,0.908933
1823,0.68943787,0.31056207
1824,0.12088268,0.87911737
1825,0.21697117,0.7830288
1826,0.16935174,0.83064824
1827,0.2156903,0.7843097
1828,0.22952993,0.77047
1829,0.017350215,0.9826498
1830,0.19637752,0.8036224
1831,0.63035464,0.3696454
1832,0.21477793,0.78522205
1833,0.12699033,0.8730097
1834,0.07003243,0.9299676
1835,0.1670382,0.83296174
1836,0.26974845,0.7302515
1837,0.12590824,0.87409174
1838,0.16739847,0.83260155
1839,0.07704244,0.92295754
1840,0.21574956,0.78425044
1841,0.16466168,0.83533835
1842,0.040505625,0.9594944
1843,0.3178886,0.6821114
1844,0.18022063,0.8197794
1845,0.25090364,0.74909633
1846,0.10428385,0.89571613
1847,0.037063725,0.9629363
1848,0.6387583,0.36124176
1849,0.08068783,0.9193122
1850,0.65401936,0.34598064
1851,0.15591422,0.84408575
1852,0.48474333,0.51525664
1853,0.32105395,0.6789461
1854,0.12240515,0.8775948
1855,0.18509015,0.8149099
1856,0.3562379,0.6437621
1857,0.46293348,0.5370666
1858,0.29124025,0.7087598
1859,0.04828396,0.95171607
1860,0.20683748,0.7931626
1861,0.047811728,0.95218825
1862,0.12972546,0.8702746
1863,0.044513408,0.95548666
1864,0.63879,0.36121
1865,0.54633164,0.4536683
1866,0.10740913,0.8925908
1867,0.3561457,0.6438543
1868,0.12930483,0.8706952
1869,0.12930551,0.87069446
1870,0.118567176,0.8814329
1871,0.6503563,0.34964365
1872,0.11284791,0.88715214
1873,0.31708452,0.68291545
1874,0.25355285,0.74644715
1875,0.08226669,0.91773325
1876,0.44562134,0.5543787
1877,0.12354849,0.87645143
1878,0.44106886,0.5589311
1879,0.091078445,0.90892154
1880,0.29684404,0.70315593
1881,0.53968596,0.46031404
1882,0.09182752,0.90817255
1883,0.33646855,0.6635315
1884,0.12088115,0.8791188
1885,0.09785524,0.9021448
1886,0.27732253,0.7226775
1887,0.029155932,0.97084403
1888,0.015657336,0.9843427
1889,0.048465338,0.9515347
1890,0.49520156,0.5047984
1891,0.4853929,0.51460713
1892,0.15334274,0.8466572
1893,0.21595849,0.7840416
1894,0.046656065,0.953344
1895,0.16935813,0.83064187
1896,0.27730525,0.7226947
1897,0.27730298,0.7226971
1898,0.49952987,0.5004701
1899,0.47816437,0.5218356
1900,0.11678771,0.88321227
1901,0.058285166,0.9417148
1902,0.11150138,0.88849866
1903,0.18030861,0.8196914
1904,0.11398015,0.8860198
1905,0.23191142,0.7680886
1906,0.23711936,0.7628806
1907,0.23755932,0.7624407
1908,0.4696239,0.53037614
1909,0.1800386,0.81996137
1910,0.19951063,0.80048937
1911,0.093713805,0.90628624
1912,0.16347423,0.8365258
1913,0.20265469,0.7973453
1914,0.29116005,0.70884
1915,0.010239455,0.9897606
1916,0.09791193,0.90208805
1917,0.010963051,0.989037
1918,0.19561613,0.8043839
1919,0.624989,0.3750111
1920,0.6540226,0.34597743
1921,0.549777,0.45022306
1922,0.20663004,0.79336995
1923,0.11987838,0.8801216
1924,0.13625741,0.86374253
1925,0.16884981,0.83115023
1926,0.076823436,0.9231765
1927,0.42944744,0.5705525
1928,0.49478355,0.5052165
1929,0.49088636,0.50911367
1930,0.18263584,0.8173641
1931,0.6387876,0.3612123
1932,0.050126698,0.94987327
1933,0.076839626,0.9231604
1934,0.42406526,0.5759347
1935,0.55021113,0.44978884
1936,0.09567261,0.9043274
1937,0.19949195,0.8005081
1938,0.1830613,0.81693876
1939,0.09693571,0.9030643
